Latitude	Longitude	Date	Temperature	Humidity	Wind Speed	Pressure	Rainfall	Cloud Cover	Air Pollution	Event
13.08	80.27	2028-03-28	33.04861916114231	79.07630599653986	17.44782415985975	1005.4172496608346	0.0	12.088283319624676	144.00983869467404	Normal
13.08	80.27	2028-03-29	34.462126353841704	73.86823856478489	9.93395616898612	1006.3250890480435	0.0	35.718522597621096	132.32402289128123	Normal
13.08	80.27	2028-03-30	33.9125227384101	52.749025962541495	9.686421529793702	1014.8337468316146	0.0	43.38772259704251	101.2953629112868	Normal
13.08	80.27	2028-03-31	34.62944323309591	55.35638361525503	11.602718480362107	1010.927160539353	0.0	1.2668238680931032	117.25166884165924	Normal
13.08	80.27	2028-04-01	32.49521566378579	70.17226176265928	7.373915598671701	1010.5990906938694	0.0	47.7001818586117	111.49444174748007	Normal
13.08	80.27	2028-04-02	40.711121737377646	80.89074954568258	18.607406773862365	1012.6138446263739	0.0	6.122510918595142	103.56021715472073	Drought
13.08	80.27	2028-04-03	32.18115412100178	72.19704799607808	14.006269506763184	1010.6193501139704	0.0	47.82301064788609	126.19248015525659	Normal
13.08	80.27	2028-04-04	35.4290521399919	83.02387985352668	11.190741807404208	1009.8336869794684	0.0	14.736931096557177	66.41639136083074	Normal
13.08	80.27	2028-04-05	32.145002220068264	61.44649129373268	9.039699061070731	1014.4409127900708	0.0	33.55978824986735	70.94856745415362	Normal
13.08	80.27	2028-04-06	32.02511130601529	66.11682314902515	8.99054056417624	1011.2596290912405	0.0	1.5145947638631196	114.68238706710108	Normal
13.08	80.27	2028-04-07	33.49497428574683	57.20347834324861	12.829804562915067	1014.9912556124709	0.0	39.69418462344656	76.41279436174938	Normal
13.08	80.27	2028-04-08	37.80033556034237	85.78584385254794	15.809356332216414	1012.4866756252461	0.0	41.74489500103117	129.33883331423345	Normal
13.08	80.27	2028-04-09	38.56017358643042	86.27156597675891	10.52446448108057	1006.8979595934591	0.0	19.08693556517903	76.1003772444491	Drought
13.08	80.27	2028-04-10	36.46550924731928	57.700176633475294	15.462163477469302	1010.0058902223738	0.0	12.717610581509204	141.51709195487285	Normal
13.08	80.27	2028-04-11	39.803559482316764	57.86921648138621	12.731447454630505	1010.468999609162	0.0	18.202522675356175	134.41252895273158	Drought
13.08	80.27	2028-04-12	33.725608583280845	54.62974880856032	15.393010451946507	1010.7871431805787	0.0	41.34903221544028	65.71207968766511	Normal
13.08	80.27	2028-04-13	41.80029755065053	88.19796382000072	5.650051062678024	1012.6827439503423	0.0	42.797626149849194	70.60444676702319	Drought
13.08	80.27	2028-04-14	37.381183189631855	66.31475540942238	8.74115395502121	1008.9659611863651	0.0	5.632460214891938	79.91586476013701	Normal
13.08	80.27	2028-04-15	34.10328924261228	71.39276751184092	9.926747197543076	1013.9139897363302	0.0	8.20136192992198	111.21121950308235	Normal
13.08	80.27	2028-04-16	40.505692153986764	53.824286183381034	14.476739128002004	1010.0807002309757	0.0	42.46133615310656	120.28843337692116	Heatwave
13.08	80.27	2028-04-17	35.287509234099	59.19863063462138	13.670569337468656	1013.4449225530705	0.0	46.14183933992998	58.00042559118259	Normal
13.08	80.27	2028-04-18	35.01835504988997	79.43319485673548	17.304981568630033	1006.0028195965127	0.0	4.296660761176119	87.16914967926026	Normal
13.08	80.27	2028-04-19	35.30820299382681	78.64601476308644	18.272596498013165	1012.995325585631	0.0	15.725845834277646	129.74354307513448	Normal
13.08	80.27	2028-04-20	38.00136928864411	57.02698882592154	10.660941404190241	1009.0921230700508	0.0	43.18890230607599	110.78426096086284	Drought
13.08	80.27	2028-04-21	32.052511547054415	88.57443102993818	17.774648154266963	1013.7308894134865	0.0	37.392116945106665	58.57525556067004	Normal
13.08	80.27	2028-04-22	37.9275546006865	66.47495354309774	16.380759869946434	1008.0036591634247	0.0	2.6349383249960336	56.577611970900364	Normal
13.08	80.27	2028-04-23	36.81825856722536	87.00591534234786	10.378570536866508	1013.2123256720763	0.0	49.20876328258122	75.27419859832398	Normal
13.08	80.27	2028-04-24	36.28554264471692	62.6484722601234	5.462638090633728	1009.0745981876411	0.0	43.42838813171187	62.298925971439935	Normal
13.08	80.27	2028-04-25	34.48440345395224	74.62297952614851	7.956455356644232	1013.9040944371376	0.0	44.727156224457055	52.57838956176073	Normal
13.08	80.27	2028-04-26	34.237616872976915	83.56772142032897	7.427458654205471	1012.4002140955766	0.0	1.8345132115415663	77.74737452931777	Normal
13.08	80.27	2028-04-27	34.68882861312851	80.66489186710601	10.672066156928544	1009.5110995529105	0.0	43.3604118420259	50.77450638969889	Normal
13.08	80.27	2028-04-28	37.42725450602099	88.02415037239355	12.024235648679387	1008.8552161142147	0.0	49.90309931752308	129.01797720136358	Normal
13.08	80.27	2028-04-29	40.43078176844974	87.01176964035795	11.876140955913026	1008.8635071864753	0.0	26.186823445890926	139.9164692483127	Drought
13.08	80.27	2028-04-30	35.24115778837292	55.046481306505044	19.383980766497043	1008.0437654340493	0.0	48.984013021068705	59.784025766962614	Normal
13.08	80.27	2028-05-01	36.72245107198215	61.04908241859836	5.6079640817781575	1010.0262107104718	0.0	44.45482672115184	81.66200408516484	Normal
13.08	80.27	2028-05-02	39.48460992686959	55.93890324505602	13.619322540214128	1007.7944328729068	0.0	48.011828338024785	125.52013367496448	Drought
13.08	80.27	2028-05-03	40.824464122367864	76.51123381702332	13.66456456648653	1013.2865769279281	0.0	22.483829969424313	87.61080434044271	Drought
13.08	80.27	2028-05-04	39.70956804827114	55.12617820247205	11.369066626993082	1013.1840935784245	0.0	41.08805837880431	63.87634158858607	Drought
13.08	80.27	2028-05-05	39.994075836509154	62.263932758381635	5.009767039688725	1005.3036945203079	0.0	36.141315067857896	99.30770658466608	Drought
13.08	80.27	2028-05-06	33.68601797122058	62.51062690440773	13.312021472342643	1006.6310791523116	0.0	39.38231979888971	73.06777720164187	Normal
13.08	80.27	2028-05-07	36.48874849181432	81.27902865453683	18.79899522174738	1005.4997219476519	0.0	42.77114997462855	96.40020820107246	Normal
13.08	80.27	2028-05-08	33.95647495831034	53.893093722167706	8.116349277502762	1014.2477847345549	0.0	6.143767679293443	121.60677694139834	Normal
13.08	80.27	2028-05-09	32.59930168774278	52.2308959580608	12.387860160621646	1005.564755843288	0.0	2.07801829226244	57.00496905247503	Normal
13.08	80.27	2028-05-10	34.36472440289978	76.67129603446057	10.853125099492392	1008.313255553813	0.0	16.26313094815803	103.12763883935476	Normal
13.08	80.27	2028-05-11	34.05915954931883	82.62022989930577	17.517913642978545	1006.1321143117569	0.0	4.315743396521555	66.98306470150764	Normal
13.08	80.27	2028-05-12	35.998439100569705	81.76521239091124	19.010174410631123	1008.2691754812118	0.0	2.770769492928249	94.2395497105671	Normal
13.08	80.27	2028-05-13	41.85426647112134	85.92050351207975	5.172184806629329	1012.2774904706458	0.0	13.342586466748758	91.97469799372547	Drought
13.08	80.27	2028-05-14	35.879549206015646	53.000140066637215	19.08404629113443	1014.9630865810605	0.0	49.290352529730455	68.09893271365146	Normal
13.08	80.27	2028-05-15	33.42173626799823	52.490048142080155	9.570905114313241	1007.4699892130919	0.0	34.006318699279674	85.55438038099228	Normal
13.08	80.27	2028-05-16	38.73025233004793	60.76671052810925	16.445486050769894	1007.6129612324074	0.0	8.871288129961691	54.883735571257645	Drought
13.08	80.27	2028-05-17	40.31092072966949	77.77115422674282	18.7280034952731	1008.4511208449031	0.0	23.99278678465036	127.07385845648359	Drought
13.08	80.27	2028-05-18	37.35495295476862	73.88384473857148	5.3140872150673255	1007.5718715400644	0.0	43.531161974620034	129.27796536767488	Normal
13.08	80.27	2028-05-19	40.65192664587047	86.82465508633044	13.453271667290043	1012.3047808407359	0.0	2.9076226055455177	52.56730444737725	Drought
13.08	80.27	2028-05-20	32.958228654085026	61.17203836671919	5.591359030202287	1006.9962752928791	0.0	41.64578114416229	94.61159672617694	Normal
13.08	80.27	2028-05-21	39.83117389209321	53.999908801101796	10.610423216527265	1006.2372934835329	0.0	45.74540710535028	105.88816831925588	Drought
13.08	80.27	2028-05-22	34.38626402227124	62.79518067351058	9.926553835416321	1010.4634383162145	0.0	19.593940898375145	99.91042385215111	Normal
13.08	80.27	2028-05-23	35.37472107504381	78.9531567597378	14.12866129791832	1007.3716994611489	0.0	9.121457318656567	128.01971351864165	Normal
13.08	80.27	2028-05-24	34.606630902391394	88.32848786246603	15.399473784581073	1011.8573032568947	0.0	24.29854489778021	117.21325145579938	Normal
13.08	80.27	2028-05-25	39.19653591215951	50.14865994390183	5.990068194338037	1012.8313472925277	0.0	2.5192860870133895	125.84964823618705	Drought
13.08	80.27	2028-05-26	37.761403701494295	67.21179274197239	12.956755037622505	1007.3153124697903	0.0	11.368878086180533	69.12414981159	Normal
13.08	80.27	2028-05-27	40.69428512117034	58.994553515362455	8.577535264857055	1011.7880087497293	0.0	14.911189763305272	109.49351698219618	Heatwave
13.08	80.27	2028-05-28	33.88256168686567	56.922218083517826	14.052775036196754	1011.5000062876609	0.0	44.26088108458423	92.6190359031456	Normal
13.08	80.27	2028-05-29	37.71738757071962	69.28678403048806	15.1010743873163	1010.6537459714714	0.0	14.714228117818045	113.18116879800777	Normal
13.08	80.27	2028-05-30	37.65850073587586	65.45303137849692	11.137920846344496	1012.3120424013756	0.0	36.30454525036082	148.16148710303798	Normal
13.08	80.27	2028-05-31	41.12568071683785	63.15757930413226	6.269535027614779	1014.4879986022236	0.0	32.22239276716683	133.8795024914666	Drought
13.08	80.27	2028-06-01	38.09612593005762	76.89226294184772	15.462309957687197	1013.0294770844642	0.0	9.61834852331167	123.42037672101944	Drought
13.08	80.27	2028-06-02	36.23805937983114	77.01668776190549	17.726483841441638	1008.9112133673242	0.0	18.028673907174035	114.6019402481322	Normal
13.08	80.27	2028-06-03	40.935171649290034	92.61037868176997	18.648359033526397	1013.3207810966522	0.0	24.296633153565555	54.01061281035331	Drought
13.08	80.27	2028-06-04	39.661178444885664	88.50048658529698	10.211865223249141	1011.1482024135611	0.0	5.217082503817827	107.00522479031412	Drought
13.08	80.27	2028-06-05	33.58481088405556	79.77641940581813	12.644268624858983	1013.988138583439	113.66654139891916	22.241232867339924	139.68957066636833	Normal
13.08	80.27	2028-06-06	35.934859309095046	88.98698037310484	6.5453993700962965	1007.3089190133652	0.0	17.625616767086623	81.89612777708139	Normal
13.08	80.27	2028-06-07	32.65444851764745	88.02461923961849	19.95167663471217	1011.8057912337109	30.646577340834313	24.293509205898545	106.45087175091601	Normal
13.08	80.27	2028-06-08	32.14587237198628	80.15156485238498	5.238816650276263	1013.3050386278892	0.0	2.631635732290155	112.2831879156279	Normal
13.08	80.27	2028-06-09	40.82526762997573	93.45672778545283	5.353749030047558	1014.4475886467882	0.0	4.493761811808139	113.92429541224435	Drought
13.08	80.27	2028-06-10	40.9902033731427	76.32716603500289	16.804013606018003	1009.999063754677	0.0	39.768129895392185	146.65092960931622	Drought
13.08	80.27	2028-06-11	34.88679022094611	83.32494344973148	14.92585744280931	1007.4769149765144	0.0	10.92431518987707	146.9042966643346	Normal
13.08	80.27	2028-06-12	40.23541909269742	83.0412600779403	7.979472576265695	1012.503090417309	0.0	24.743180132505195	82.87536851514153	Drought
13.08	80.27	2028-06-13	37.1790530439449	87.25663751919137	7.797978967421849	1014.7387364138344	0.0	41.61336176217591	87.45312656246712	Normal
13.08	80.27	2028-06-14	36.06753192872465	78.92529217399819	10.633981511299446	1014.3585528180903	0.0	30.49436799418158	148.4893946459802	Normal
13.08	80.27	2028-06-15	37.286699126006155	82.37187323947623	7.050613043687115	1013.5491366033108	0.0	45.46614595507981	115.06753777981665	Normal
13.08	80.27	2028-06-16	40.606802288964516	83.93600476367328	17.250715260156582	1005.322582691876	97.45351707947205	75.86686678453314	106.3746644461978	Normal
13.08	80.27	2028-06-17	33.78538087067157	93.95001321606418	13.94889598842829	1006.2631377704461	147.2421074999188	27.480316774680908	134.36593173901338	Normal
13.08	80.27	2028-06-18	39.52044639408108	90.26339104377382	19.94007354758131	1007.5927389661582	0.0	13.60599831055459	109.08350407560556	Drought
13.08	80.27	2028-06-19	41.077825152641864	91.33798103815874	8.468858862480054	1012.3825750481263	103.2802611960047	60.439032901919596	137.1029227540339	Normal
13.08	80.27	2028-06-20	37.792215896566574	82.08466437942543	11.696438014166269	1014.8279092823803	123.41192963761434	10.27574375095119	106.84980733884927	Normal
13.08	80.27	2028-06-21	35.88982662003774	89.49457167215255	17.276652048750496	1006.5913145045079	179.31306169170318	22.651025680879087	110.57185816693607	Normal
13.08	80.27	2028-06-22	40.180204852000514	79.9050501973889	11.905939769161101	1005.289037383303	0.0	3.9470741220796635	97.27344811380729	Drought
13.08	80.27	2028-06-23	35.86595663368968	90.58315650884845	11.06271336746184	1007.3721552322635	0.0	20.227347715485894	104.3589688119554	Normal
13.08	80.27	2028-06-24	37.141177604326614	85.98999830841612	7.740190575362865	1011.5468788127023	102.59940073354632	33.95125004358931	96.12216941683295	Normal
13.08	80.27	2028-06-25	41.54506102457419	80.60604098141904	17.185242836222535	1009.2977618630217	0.0	16.374739278314653	93.62560765703086	Drought
13.08	80.27	2028-06-26	40.49813641543546	82.67259312312463	10.289289188346899	1007.1521064330319	166.8656618290975	34.79028789219076	131.8409283553371	Normal
13.08	80.27	2028-06-27	41.005227771425574	82.82025413224889	9.263582031753828	1012.941141074681	0.0	28.567602724360146	67.76261963058651	Drought
13.08	80.27	2028-06-28	40.499362244529536	89.90005025444074	6.134967808794363	1005.0213560487869	180.58218611412119	61.38654656058888	93.8358872935789	Normal
13.08	80.27	2028-06-29	38.80120718472789	80.65644903526835	8.12763583564881	1013.279196213588	0.0	39.47006765832211	87.20746379751749	Drought
13.08	80.27	2028-06-30	35.97428958066712	75.22514624119707	12.900077317473388	1012.0537472700125	151.60483518059183	46.11224297805673	130.76409135349087	Normal
13.08	80.27	2028-07-01	31.831807940642946	89.24881753861942	17.49894444248919	1011.3982827252793	0.0	34.1453835055045	41.60647616969483	Normal
13.08	80.27	2028-07-02	34.26149566183137	76.51918973463468	8.791685923328686	1013.8042874781676	0.0	29.836979698135945	98.77634588824125	Normal
13.08	80.27	2028-07-03	29.4908830971664	75.11972866114509	13.834307287084146	1010.5430436995767	0.0	43.559681411213205	30.66550351681709	Normal
13.08	80.27	2028-07-04	30.10411999062975	78.19857850612304	7.770498828741478	1012.2302471885326	0.0	42.43723106315863	56.207317070746925	Normal
13.08	80.27	2028-07-05	33.319076754333246	76.43345711413129	11.533612329440686	1011.868030976078	0.0	19.55840812530438	94.81262655605545	Normal
13.08	80.27	2028-07-06	30.837350034180186	80.0783254684683	12.35209859305296	1013.0624264380131	0.0	1.6745862781863352	47.51494524992064	Normal
13.08	80.27	2028-07-07	34.41140700922075	81.00364785458576	5.674381801516227	1009.1419309212009	0.0	47.574570536265405	87.5246566677697	Normal
13.08	80.27	2028-07-08	32.49516828558286	92.07363214349276	19.006785706107866	1010.1399151310626	28.113251353498868	68.71913458616464	42.58686402192483	Normal
13.08	80.27	2028-07-09	28.406079461648954	91.44019470923296	10.158446466068737	1008.112641837049	0.0	34.789390991536195	56.27113703347457	Normal
13.08	80.27	2028-07-10	32.52518562917053	88.04216501578874	8.3204931433399	1008.2670452362489	0.0	20.38880847618662	30.127855039182318	Normal
13.08	80.27	2028-07-11	32.07942452173919	79.25391030089399	8.51648923806024	1011.5389007809316	0.0	28.89559734764028	47.34336092168394	Normal
13.08	80.27	2028-07-12	34.389457820963536	93.80033390552308	15.014531566633973	1008.4747451083736	67.06241510326687	58.514117768848735	99.68252575698851	Normal
13.08	80.27	2028-07-13	33.63546976024767	79.18956653933324	6.381831701085732	1005.0823343430578	0.0	40.066175697190005	39.738499710973194	Normal
13.08	80.27	2028-07-14	34.932305746605984	90.99377733244638	10.016146430949668	1011.0421637572459	0.0	16.472156624997485	81.40448479013257	Normal
13.08	80.27	2028-07-15	32.58456268849051	76.8660728868214	19.42899553813065	1005.1576713627189	1.6454048878097538	77.60099018365453	65.12216828223404	Normal
13.08	80.27	2028-07-16	28.97955626697022	94.15850611282141	15.959422458104605	1013.0997022597944	27.753873588945034	72.4959715946053	57.69078865301862	Normal
13.08	80.27	2028-07-17	28.085494780984845	75.46193469166012	10.669352008121454	1009.9967075232382	0.0	6.975553592083511	32.65031282213288	Normal
13.08	80.27	2028-07-18	28.04161699248292	87.82992575017272	16.95854400391825	1014.560125766834	0.0	9.04853561879434	80.49953263368795	Normal
13.08	80.27	2028-07-19	32.451531240096486	79.355218896745	10.528418267535328	1006.8320567755336	98.57898826316233	30.641618308981542	81.76954197793425	Normal
13.08	80.27	2028-07-20	32.30182696607721	77.21895088211166	10.627317124824208	1009.1764165999384	161.43555845083915	83.27713240193839	32.4035392059381	Normal
13.08	80.27	2028-07-21	32.07890774951148	76.12928758237435	11.163163982673098	1007.2034704851491	0.0	10.12768982482341	87.27921188999373	Normal
13.08	80.27	2028-07-22	30.889572010273593	76.1241368092312	19.88028971449733	1012.402810155787	0.0	16.836591379881778	51.30238565041642	Normal
13.08	80.27	2028-07-23	30.15335304269871	92.23991604246575	5.002251439168815	1014.3556448437809	0.0	1.9506528012339208	70.22964109621158	Normal
13.08	80.27	2028-07-24	34.560906389198074	90.23775533196536	8.118080907845886	1006.6310706753526	0.0	20.060749966602838	95.72863106753312	Normal
13.08	80.27	2028-07-25	32.05459215977742	77.97128172526217	10.997000001082267	1011.3486868303455	0.0	13.33486617177812	90.73182006987011	Normal
13.08	80.27	2028-07-26	32.189134530581306	82.93957049278221	6.066985884383453	1011.4875345210792	0.0	23.033799939944593	77.15192619624379	Normal
13.08	80.27	2028-07-27	30.74162847447527	93.506309418557	8.959177954914198	1006.9674671251739	197.23535982919645	16.46375826635481	64.72552554160288	Normal
13.08	80.27	2028-07-28	34.55204682190798	91.41315349915062	9.265856671029841	1012.1661086096732	10.615528988484236	62.41731419464233	71.02455203295503	Normal
13.08	80.27	2028-07-29	30.80197082591288	84.12711614319997	12.092744774138712	1008.8758723189284	167.17965768451108	48.82621387739914	76.38677808765206	Normal
13.08	80.27	2028-07-30	33.582808407381435	90.16113411832536	14.635761184411006	1013.4102384659774	0.0	28.126078863245823	45.69785509783987	Normal
13.08	80.27	2028-07-31	32.6950551734745	77.62710028397883	19.31824713293317	1005.7665514038619	0.0	43.71886902124547	60.77321920924423	Normal
13.08	80.27	2028-08-01	30.968225544310815	80.35052423547509	12.264434732593408	1014.4293923167087	0.0	41.10683326001311	81.97998326677384	Normal
13.08	80.27	2028-08-02	34.429273316101586	84.03182194965834	18.67964150827255	1011.4115773781787	0.0	12.847433475055453	97.18014858848655	Normal
13.08	80.27	2028-08-03	34.028886313633556	79.94047366757616	7.761102995275957	1010.2897057540782	0.0	49.66792631789294	49.61402353217785	Normal
13.08	80.27	2028-08-04	30.29070961077646	77.36253625007308	11.923438822482483	1005.9485875481432	118.64357637546694	68.41230571323993	98.41248193430778	Normal
13.08	80.27	2028-08-05	30.017146541725715	88.94509918722564	18.34150113914598	1012.9945235149073	0.0	42.10578506156962	50.44732037935341	Normal
13.08	80.27	2028-08-06	34.9638935672015	84.1133643790045	11.127385576639124	1013.4906990785943	44.743408964680164	78.10938547549137	44.536394174325274	Normal
13.08	80.27	2028-08-07	28.793883651966624	91.3334135965128	6.784625533417251	1007.1172582163179	0.0	24.8176408517897	87.56018186875829	Normal
13.08	80.27	2028-08-08	29.936275211864558	78.35341539126681	18.20474645910153	1014.0194990979196	0.0	3.7347059895634804	47.4948891098005	Normal
13.08	80.27	2028-08-09	31.401433060125097	78.87457201682466	18.58900635986296	1006.0594133782726	34.90971928904103	67.53842474940797	92.3956579324267	Normal
13.08	80.27	2028-08-10	30.374386759982208	82.05437971241928	10.520266638027483	1005.18979377934	0.0	29.63484472669023	81.25448786146364	Normal
13.08	80.27	2028-08-11	33.90685080719364	83.48323552565076	13.932643405037396	1013.032781347269	0.0	28.34873043700727	87.02852475793804	Normal
13.08	80.27	2028-08-12	28.663667110139848	77.03215399208644	15.799718868152027	1008.7394753262938	89.8267939755264	17.508503478733573	51.15504854432179	Normal
13.08	80.27	2028-08-13	30.754265075777862	94.78980901902435	12.437541145983172	1014.7707487738171	0.0	29.822108981710656	97.14657970367556	Normal
13.08	80.27	2028-08-14	33.000225766842526	94.43680329054379	19.80439627291704	1006.9730891585235	56.84573741331849	37.16614252146877	54.989140814183415	Normal
13.08	80.27	2028-08-15	33.920618532421614	85.08905151991011	19.413553950622827	1008.1059452538223	0.0	48.731406618040985	73.17042160251613	Normal
13.08	80.27	2028-08-16	30.457618858235662	81.70807850399775	14.881421348689303	1009.7578550440722	54.12363888124767	65.70882437873755	98.07284960765234	Normal
13.08	80.27	2028-08-17	34.274357422516175	78.73498090241053	13.606018402837503	1012.596054829469	0.0	34.57006460350649	64.64570426615637	Normal
13.08	80.27	2028-08-18	30.94607389748691	82.18214700171524	15.692915189744474	1010.3492730845242	0.0	26.963176998602666	34.32994231551202	Normal
13.08	80.27	2028-08-19	33.06924615557331	86.82922753510995	9.976909965122283	1012.762558168667	0.0	17.159577783480767	80.1980391424189	Normal
13.08	80.27	2028-08-20	32.58333215574204	77.56289725592069	5.370880747350137	1008.921688890657	106.06031608638389	85.99173196662144	65.40998185820416	Normal
13.08	80.27	2028-08-21	29.369276606800575	78.50034044332743	18.739346195833214	1010.6069792626373	46.077925006659726	68.38057083643145	66.41610391874532	Normal
13.08	80.27	2028-08-22	34.82036239281508	79.33479084136886	14.567461681910988	1005.5159882167219	0.0	26.705959973404553	95.5591249973673	Normal
13.08	80.27	2028-08-23	31.795153154115415	88.78199702865155	9.219144856431503	1005.4552202234809	84.23955966105406	10.562686878331213	74.00781893604184	Normal
13.08	80.27	2028-08-24	31.03601742990837	80.13784651664619	13.352246821274884	1007.2082126246497	0.0	1.0161541675917596	46.030175342459856	Normal
13.08	80.27	2028-08-25	33.27707041030497	82.83203224146138	19.657052280147834	1012.0647894657001	0.0	23.933390519680785	55.76232892518284	Normal
13.08	80.27	2028-08-26	29.672701491848173	75.62245338991555	19.78853347908229	1007.1090566958592	0.0	1.554714063767898	35.37162046516506	Normal
13.08	80.27	2028-08-27	30.389924976887784	83.36730030990648	8.054765782588984	1012.900449187272	0.0	8.225115944350375	94.8198640032148	Normal
13.08	80.27	2028-08-28	33.0543909541371	93.06095990520978	8.674050861843476	1007.7737742735065	0.0	1.9577762000066445	57.66471838400057	Normal
13.08	80.27	2028-08-29	34.816164807723844	79.2013976445403	19.42757808514399	1008.6784537661351	0.0	25.20332503134744	39.897691982028235	Normal
13.08	80.27	2028-08-30	32.20873622770524	84.31349967191261	9.096259665077515	1011.0843656675353	0.0	48.61278164826438	50.35962331911876	Normal
13.08	80.27	2028-08-31	29.049114484020873	84.15090298886882	19.483479227977547	1011.2221252293858	0.0	0.5418564244771717	72.49551362678186	Normal
13.08	80.27	2028-09-01	34.3220824460018	87.66753305177531	13.612598420574281	1007.3484212172243	63.84471757791403	13.404975187066075	96.39773550898477	Normal
13.08	80.27	2028-09-02	32.946889716028856	78.73918184876972	10.060961118149953	1013.2910495720919	0.0	26.7176885667862	69.44862604985127	Normal
13.08	80.27	2028-09-03	34.22898792174433	78.54676872074076	13.517604440880485	1010.4619569271705	0.0	31.918741642688964	95.92656391006777	Normal
13.08	80.27	2028-09-04	30.800167514691566	76.15069344522365	14.010892190116989	1010.8588345871638	0.0	30.11948340678442	76.15978949383177	Normal
13.08	80.27	2028-09-05	31.519334840446923	93.79043857688985	13.495108780612965	1012.84965810971	104.74218994783861	38.769262626075474	71.93484843002493	Normal
13.08	80.27	2028-09-06	31.18851000629972	92.51806903738589	10.44920239808009	1006.391802047269	0.0	11.663083931778656	54.807787649078385	Normal
13.08	80.27	2028-09-07	32.29576884725722	82.38499404968748	19.090690867017337	1013.4905968176245	0.0	11.82215834047115	69.82413852962546	Normal
13.08	80.27	2028-09-08	29.0891752574099	89.87288382576568	15.922891611306977	1006.7818748613778	0.0	12.921175302629228	90.86551319866506	Normal
13.08	80.27	2028-09-09	34.01985912284341	86.84072648611237	13.913039141192579	1012.2790564807242	84.94818366298314	38.026502399211644	57.44771742864231	Normal
13.08	80.27	2028-09-10	32.559478906761136	76.75536178302873	8.030251974346019	1005.1288219040537	0.0	17.60502149820572	60.58888172721596	Normal
13.08	80.27	2028-09-11	33.694692888157476	94.08326491332907	7.185525806083709	1014.1779296884503	0.0	41.04092015435592	81.10436131122457	Normal
13.08	80.27	2028-09-12	33.047799790965364	75.05578743454328	19.672076017211403	1009.6571915698007	121.88775549790527	41.19769034605416	62.416754802767635	Normal
13.08	80.27	2028-09-13	31.036936306318314	90.89032323052758	5.732337796285619	1010.989443600818	0.0	11.548488576908644	41.05801186573015	Normal
13.08	80.27	2028-09-14	34.86641680589443	75.53840285368709	8.457488950583594	1013.3786296074938	87.3321703131876	73.21372712525061	88.15782584137736	Normal
13.08	80.27	2028-09-15	28.38867190271422	79.49754292003108	6.332778720944374	1011.3503946443473	116.3753651724328	69.19876642118336	81.43187908391144	Normal
13.08	80.27	2028-09-16	32.018253022989875	75.1698396677521	10.707817640879249	1009.2949888572778	0.0	23.16712260880657	68.44829958800447	Normal
13.08	80.27	2028-09-17	33.2784300938488	77.98535151886797	6.237682900060129	1005.8992798360754	21.50545927004892	33.74276661200518	87.46591294279993	Normal
13.08	80.27	2028-09-18	28.599664466253383	94.35597661235911	5.784127203001234	1006.9932605620103	0.0	24.027461817191437	97.63618222363601	Normal
13.08	80.27	2028-09-19	32.223101003996206	84.03167617699785	5.178009705401402	1012.9968197627293	0.0	41.94958124954802	43.188325027402755	Normal
13.08	80.27	2028-09-20	32.99403973583307	81.37266357485669	17.52084887048846	1011.6822369819629	0.0	43.40311588325289	76.29072581087082	Normal
13.08	80.27	2028-09-21	30.322681375293882	94.79779485089492	7.805044702111896	1014.3978399483805	0.0	27.692290464915203	96.73381186656015	Normal
13.08	80.27	2028-09-22	33.777992160844384	92.76279974836193	12.872506693313285	1005.5120186184975	0.0	1.10656538395002	80.06415148181391	Normal
13.08	80.27	2028-09-23	28.807623193380255	89.630990790872	17.98862761262592	1006.6399452252459	0.0	17.77222431821536	79.36789269638467	Normal
13.08	80.27	2028-09-24	29.449386036933948	79.96811187918237	6.751971388377129	1012.8831792089112	189.36453112615007	69.9018304664132	58.141012677433324	Normal
13.08	80.27	2028-09-25	32.523381712739436	90.37402294913409	7.054417111008973	1007.2973090764365	125.23770194256363	66.17819589026203	68.18630160075794	Normal
13.08	80.27	2028-09-26	30.713287277339617	76.42365783238148	12.29821853406116	1012.0998460364765	0.0	45.081982933230655	91.32557161608304	Normal
13.08	80.27	2028-09-27	33.80788173101048	92.15483709747754	11.714292564232636	1006.6502903073366	0.0	14.283867107048847	75.66666110470365	Normal
13.08	80.27	2028-09-28	28.21742015275054	87.26015362447328	9.025282678489738	1006.9614658383624	85.36326213865841	16.74141283434978	52.267937531730865	Normal
13.08	80.27	2028-09-29	29.98853231056694	90.40385319680425	6.375497540884885	1014.3712012104526	0.0	10.626914458345983	30.165612215396337	Normal
13.08	80.27	2028-09-30	29.168199752676152	90.81155343445552	7.116699493889231	1009.4365107725538	3.470819556379068	65.242640957259	94.49793153122867	Normal
13.08	80.27	2028-10-01	26.067206276718302	81.35706310863127	14.94261722963127	1012.1809596836048	144.22683476229238	47.1668428672334	97.30355665864835	Normal
13.08	80.27	2028-10-02	25.494067735462238	85.4303589324421	10.040307653921339	1008.6703079760683	0.0	37.27375913902022	85.47756785097397	Normal
13.08	80.27	2028-10-03	26.662701165423375	87.79212696988795	7.1998784276525285	1010.6721551601137	0.0	7.150558729743017	97.64575336106122	Normal
13.08	80.27	2028-10-04	31.77156576457582	93.82023805151454	6.831075685831643	1010.002493468997	0.0	42.084569688576885	98.1319006656404	Normal
